Date,Service_Type,Resource_ID,Region,Usage_Quantity,Cost,Usage_Type,Account,Owner,Resource_State
2023-01-17 11:00:00,S3,i-87654321,eu-central-1,25.18,1576.92,Reserved,Dept_D,User_3,Terminated
2023-01-17 12:00:00,Lambda,vol-12345678,ap-southeast-1,28.56,179.13,On-Demand,Dept_D,User_3,Stopped
2023-01-17 13:00:00,S3,bucket-12345,ap-southeast-1,64.76,1398.55,On-Demand,Dept_D,User_1,Terminated
2023-01-17 14:00:00,EC2,vol-12345678,eu-central-1,16.17,1775.55,Spot,Dept_C,User_3,Stopped
2023-01-17 16:00:00,RDS,vol-12345678,us-east-1,55.48,4413.08,Spot,Dept_C,User_2,Terminated
2023-01-17 17:00:00,S3,i-12345678,us-west-2,49.14,4239.36,On-Demand,Dept_B,User_3,Terminated
2023-01-17 18:00:00,EC2,vol-12345678,ap-southeast-1,43.53,1257.88,On-Demand,Dept_A,User_5,Terminated
2023-01-17 21:00:00,RDS,vol-12345678,us-east-1,99.01,1675.4,On-Demand,Dept_C,User_4,Terminated
2023-01-18 00:00:00,VPC,bucket-12345,us-west-2,59.04,351.85,On-Demand,Dept_B,User_1,Terminated
2023-01-18 01:00:00,RDS,i-87654321,ap-southeast-1,43.76,2524.24,Spot,Dept_C,User_4,Stopped
2023-01-18 04:00:00,S3,vol-12345678,us-west-2,1.16,2453.02,Spot,Dept_D,User_2,Running
2023-01-18 05:00:00,S3,bucket-12345,ap-southeast-1,57.83,4746.9,Reserved,Dept_A,User_5,Running
2023-01-18 06:00:00,VPC,vol-12345678,us-east-1,96.18,3657.1,Reserved,Dept_A,User_5,Terminated
2023-01-18 08:00:00,EC2,bucket-12345,us-east-1,25.49,3787.88,On-Demand,Dept_A,User_4,Terminated
2023-01-18 09:00:00,S3,i-87654321,us-east-1,0.14,3723.3,Spot,Dept_C,User_2,Stopped
2023-01-18 13:00:00,S3,i-87654321,us-east-1,83.69,1373.26,On-Demand,Dept_B,User_5,Terminated
2023-01-18 14:00:00,S3,i-87654321,us-east-1,72.7,2763.94,Spot,Dept_C,User_3,Running
2023-01-18 15:00:00,VPC,i-12345678,ap-southeast-1,35.34,3075.22,Spot,Dept_C,User_4,Stopped
2023-01-18 17:00:00,RDS,vol-12345678,ap-southeast-1,54.02,1270.19,On-Demand,Dept_A,User_5,Stopped
2023-01-18 18:00:00,S3,vol-12345678,eu-central-1,30.5,116.74,Spot,Dept_A,User_2,Running
2023-01-18 20:00:00,VPC,i-12345678,ap-southeast-1,6.67,125.01,On-Demand,Dept_B,User_4,Running
2023-01-18 23:00:00,DynamoDB,bucket-12345,us-west-2,73.15,3907.14,Spot,Dept_D,User_1,Running
2023-01-19 01:00:00,DynamoDB,bucket-12345,us-west-2,66.81,2814.3,On-Demand,Dept_C,User_1,Stopped
2023-01-19 06:00:00,RDS,vol-12345678,us-east-1,95.62,3708.72,Reserved,Dept_C,User_4,Stopped
2023-01-19 07:00:00,VPC,i-12345678,us-east-1,42.47,1396.23,Spot,Dept_C,User_3,Running
2023-01-19 08:00:00,DynamoDB,bucket-12345,us-west-2,29.06,369.15,Spot,Dept_A,User_4,Stopped
2023-01-19 09:00:00,RDS,i-87654321,ap-southeast-1,53.23,745.24,On-Demand,Dept_D,User_2,Terminated
2023-01-19 10:00:00,VPC,i-87654321,ap-southeast-1,80.14,4777.55,On-Demand,Dept_A,User_3,Stopped
2023-01-19 12:00:00,RDS,vol-12345678,eu-central-1,64.55,3639.63,Reserved,Dept_B,User_2,Running
2023-01-19 14:00:00,S3,bucket-12345,eu-central-1,63.16,4263.85,On-Demand,Dept_A,User_2,Terminated
2023-01-19 15:00:00,RDS,i-87654321,us-east-1,13.89,1092.4,Reserved,Dept_C,User_5,Running
2023-01-19 19:00:00,EC2,bucket-12345,us-east-1,25.41,2836.94,On-Demand,Dept_B,User_5,Terminated
2023-01-19 21:00:00,RDS,bucket-12345,us-east-1,45.64,1159.46,On-Demand,Dept_D,User_3,Terminated
2023-01-19 23:00:00,S3,i-12345678,us-west-2,3.58,2499.33,Reserved,Dept_C,User_3,Stopped
2023-01-20 01:00:00,S3,i-12345678,ap-southeast-1,35.37,3273.44,Reserved,Dept_C,User_2,Running
2023-01-20 02:00:00,DynamoDB,i-87654321,ap-southeast-1,0.72,3186.78,On-Demand,Dept_C,User_5,Running
2023-01-20 03:00:00,VPC,vol-12345678,us-east-1,49.45,87.79,Reserved,Dept_C,User_4,Running
2023-01-20 05:00:00,RDS,vol-12345678,eu-central-1,55.59,4697.51,On-Demand,Dept_D,User_2,Terminated
2023-01-20 06:00:00,DynamoDB,i-87654321,us-west-2,72.11,671.8,On-Demand,Dept_C,User_4,Running
2023-01-20 07:00:00,EC2,i-87654321,eu-central-1,25.17,3631.97,Reserved,Dept_B,User_2,Terminated
2023-01-20 09:00:00,S3,vol-12345678,eu-central-1,27.88,3664.3,Spot,Dept_C,User_3,Terminated
2023-01-20 11:00:00,S3,i-87654321,us-east-1,12.09,2046.34,Spot,Dept_B,User_4,Terminated
2023-01-20 12:00:00,VPC,bucket-12345,ap-southeast-1,75.11,3411.13,Reserved,Dept_A,User_4,Running
2023-01-20 13:00:00,VPC,i-12345678,ap-southeast-1,22.36,968.68,On-Demand,Dept_C,User_3,Stopped
2023-01-20 14:00:00,EC2,i-12345678,us-east-1,99.43,1998.85,Reserved,Dept_C,User_1,Stopped
2023-01-20 16:00:00,DynamoDB,vol-12345678,us-west-2,78.9,1074.53,Spot,Dept_C,User_5,Terminated
2023-01-20 18:00:00,DynamoDB,vol-12345678,eu-central-1,32.28,3581.13,Reserved,Dept_D,User_2,Stopped
2023-01-20 21:00:00,DynamoDB,vol-12345678,eu-central-1,85.25,1439.69,Reserved,Dept_A,User_1,Terminated
2023-01-20 22:00:00,Lambda,i-12345678,eu-central-1,38.68,3115.12,Spot,Dept_B,User_2,Terminated
2023-01-20 23:00:00,RDS,i-87654321,ap-southeast-1,6.21,4132.13,On-Demand,Dept_B,User_3,Running
2023-01-21 00:00:00,S3,bucket-12345,us-east-1,37.5,2516.09,On-Demand,Dept_A,User_4,Running
2023-01-21 02:00:00,DynamoDB,i-87654321,us-east-1,93.93,1246.95,On-Demand,Dept_C,User_1,Terminated
2023-01-21 03:00:00,VPC,i-87654321,us-east-1,69.76,1726.05,Reserved,Dept_C,User_1,Stopped
2023-01-21 04:00:00,EC2,i-12345678,us-east-1,5.18,3180.86,On-Demand,Dept_A,User_5,Running
2023-01-21 05:00:00,DynamoDB,i-87654321,ap-southeast-1,29.37,1233.59,Reserved,Dept_B,User_4,Stopped
2023-01-21 06:00:00,VPC,vol-12345678,us-east-1,5.12,1170.02,Reserved,Dept_D,User_4,Stopped
2023-01-21 07:00:00,RDS,i-87654321,eu-central-1,83.02,1431.37,Reserved,Dept_C,User_4,Terminated
2023-01-21 08:00:00,DynamoDB,bucket-12345,ap-southeast-1,90.64,2962.85,On-Demand,Dept_A,User_4,Terminated
2023-01-21 09:00:00,EC2,i-87654321,ap-southeast-1,11.32,2463.41,On-Demand,Dept_A,User_2,Terminated
2023-01-21 10:00:00,VPC,i-87654321,eu-central-1,44.08,4208.26,Spot,Dept_C,User_3,Stopped
2023-01-21 11:00:00,VPC,bucket-12345,ap-southeast-1,93.2,3489.81,On-Demand,Dept_A,User_2,Terminated
2023-01-21 12:00:00,VPC,i-87654321,eu-central-1,14.61,3334.28,On-Demand,Dept_C,User_3,Terminated
2023-01-21 16:00:00,S3,i-12345678,eu-central-1,3.72,358.67,On-Demand,Dept_A,User_4,Stopped
2023-01-21 17:00:00,S3,vol-12345678,us-west-2,95.28,1820.41,Spot,Dept_D,User_3,Stopped
2023-01-21 20:00:00,EC2,bucket-12345,us-east-1,37.93,552.28,Spot,Dept_A,User_3,Terminated
2023-01-21 22:00:00,VPC,vol-12345678,us-west-2,36.72,1730.96,Spot,Dept_C,User_4,Terminated
2023-01-21 23:00:00,DynamoDB,vol-12345678,eu-central-1,22.85,394.69,Spot,Dept_A,User_3,Running
2023-01-22 00:00:00,S3,bucket-12345,eu-central-1,10.27,1327.77,Reserved,Dept_C,User_2,Running
2023-01-22 03:00:00,DynamoDB,i-12345678,ap-southeast-1,7.06,599.77,Reserved,Dept_D,User_1,Stopped
2023-01-22 04:00:00,RDS,bucket-12345,ap-southeast-1,42.75,3892.94,Reserved,Dept_C,User_1,Terminated
2023-01-22 05:00:00,S3,i-12345678,us-west-2,4.05,1853.11,On-Demand,Dept_C,User_2,Terminated
2023-01-22 06:00:00,RDS,i-87654321,eu-central-1,96.5,3397.07,Reserved,Dept_D,User_5,Running
2023-01-22 08:00:00,S3,i-12345678,ap-southeast-1,15.35,3968.07,Spot,Dept_B,User_5,Stopped
2023-01-22 10:00:00,S3,i-87654321,us-west-2,57.03,194.82,Reserved,Dept_A,User_3,Stopped
2023-01-22 12:00:00,DynamoDB,bucket-12345,us-east-1,77.45,831.32,Spot,Dept_D,User_4,Terminated
2023-01-22 13:00:00,DynamoDB,i-12345678,us-east-1,54.63,4849.84,On-Demand,Dept_C,User_4,Stopped
2023-01-22 17:00:00,RDS,vol-12345678,ap-southeast-1,40.12,673.38,Spot,Dept_C,User_5,Terminated
2023-01-22 18:00:00,Lambda,i-12345678,us-west-2,66.61,3004.85,Spot,Dept_B,User_4,Terminated
2023-01-22 19:00:00,RDS,vol-12345678,us-west-2,80.97,2466.15,On-Demand,Dept_A,User_5,Terminated
2023-01-22 20:00:00,RDS,i-87654321,us-west-2,62.66,1873.61,Reserved,Dept_C,User_1,Running
2023-01-22 22:00:00,Lambda,bucket-12345,eu-central-1,37.36,3679.93,Reserved,Dept_B,User_3,Running
2023-01-22 23:00:00,RDS,bucket-12345,eu-central-1,48.0,29.78,Reserved,Dept_D,User_4,Stopped
2023-01-23 03:00:00,Lambda,bucket-12345,ap-southeast-1,0.23,631.48,Reserved,Dept_C,User_5,Running
2023-01-23 04:00:00,Lambda,i-87654321,eu-central-1,93.38,3891.36,Spot,Dept_B,User_5,Running
2023-01-23 05:00:00,DynamoDB,vol-12345678,us-west-2,30.67,1620.06,Reserved,Dept_D,User_5,Running
2023-01-23 08:00:00,EC2,bucket-12345,us-west-2,33.11,96.35,Spot,Dept_D,User_1,Stopped
2023-01-23 10:00:00,S3,vol-12345678,us-east-1,7.03,3753.34,On-Demand,Dept_B,User_1,Running
2023-01-23 12:00:00,RDS,bucket-12345,us-west-2,29.36,2958.84,Reserved,Dept_B,User_3,Terminated
2023-01-23 13:00:00,DynamoDB,bucket-12345,ap-southeast-1,29.65,1088.45,Reserved,Dept_D,User_2,Terminated
2023-01-23 14:00:00,DynamoDB,bucket-12345,us-west-2,11.85,1100.39,Spot,Dept_D,User_1,Running
2023-01-23 15:00:00,RDS,bucket-12345,us-west-2,40.54,3019.56,Spot,Dept_A,User_1,Running
2023-01-23 16:00:00,VPC,vol-12345678,us-east-1,28.47,2034.11,Spot,Dept_D,User_3,Running
2023-01-23 18:00:00,DynamoDB,i-12345678,eu-central-1,88.58,3937.09,On-Demand,Dept_A,User_2,Running
2023-01-23 20:00:00,S3,bucket-12345,us-west-2,21.0,1608.54,Reserved,Dept_B,User_4,Stopped
2023-01-23 21:00:00,Lambda,bucket-12345,ap-southeast-1,16.37,307.62,On-Demand,Dept_C,User_2,Stopped
2023-01-23 22:00:00,EC2,i-12345678,eu-central-1,54.77,3507.01,Reserved,Dept_D,User_2,Running
2023-01-24 01:00:00,S3,bucket-12345,ap-southeast-1,37.8,1517.14,On-Demand,Dept_C,User_4,Running
2023-01-24 02:00:00,S3,i-87654321,us-west-2,61.86,4370.72,Spot,Dept_D,User_3,Stopped
2023-01-24 05:00:00,S3,i-12345678,us-east-1,12.32,3872.52,On-Demand,Dept_B,User_3,Stopped
2023-01-24 06:00:00,Lambda,vol-12345678,ap-southeast-1,37.81,1042.66,Reserved,Dept_C,User_4,Running
2023-01-24 07:00:00,EC2,bucket-12345,ap-southeast-1,13.74,2062.67,Spot,Dept_B,User_2,Running
2023-01-24 09:00:00,S3,vol-12345678,eu-central-1,75.18,2922.42,On-Demand,Dept_A,User_1,Terminated
2023-01-24 10:00:00,DynamoDB,bucket-12345,us-east-1,23.92,345.63,Reserved,Dept_C,User_3,Terminated
2023-01-24 11:00:00,S3,vol-12345678,us-west-2,0.3,4184.1,On-Demand,Dept_D,User_1,Terminated
2023-01-24 13:00:00,Lambda,i-12345678,ap-southeast-1,44.43,4946.31,Reserved,Dept_A,User_1,Stopped
2023-01-24 14:00:00,DynamoDB,i-12345678,us-east-1,23.96,3587.35,On-Demand,Dept_B,User_1,Running
2023-01-24 23:00:00,EC2,i-87654321,us-west-2,60.37,4287.6,On-Demand,Dept_B,User_5,Stopped
2023-01-25 04:00:00,S3,bucket-12345,us-east-1,70.32,417.15,On-Demand,Dept_D,User_4,Stopped
2023-01-25 05:00:00,EC2,bucket-12345,us-east-1,9.39,4650.72,On-Demand,Dept_B,User_1,Stopped
2023-01-25 07:00:00,DynamoDB,bucket-12345,ap-southeast-1,16.94,3371.45,Spot,Dept_A,User_3,Running
2023-01-25 10:00:00,DynamoDB,bucket-12345,us-east-1,55.74,4279.29,Spot,Dept_A,User_3,Stopped
2023-01-25 12:00:00,Lambda,i-87654321,eu-central-1,25.36,4198.04,Spot,Dept_B,User_1,Stopped
2023-01-25 13:00:00,EC2,i-12345678,us-east-1,15.55,2474.43,Spot,Dept_A,User_1,Running
2023-01-25 14:00:00,VPC,i-87654321,us-west-2,20.73,167.91,Reserved,Dept_C,User_4,Terminated
2023-01-25 15:00:00,EC2,vol-12345678,ap-southeast-1,40.09,3352.74,On-Demand,Dept_D,User_5,Running
2023-01-25 18:00:00,RDS,bucket-12345,us-west-2,69.89,2206.59,On-Demand,Dept_C,User_4,Terminated
2023-01-25 20:00:00,VPC,i-12345678,ap-southeast-1,88.56,3309.84,On-Demand,Dept_C,User_4,Running
2023-01-26 00:00:00,EC2,bucket-12345,us-west-2,33.58,4017.5,Spot,Dept_C,User_3,Terminated
2023-01-26 01:00:00,RDS,vol-12345678,eu-central-1,50.74,611.18,On-Demand,Dept_D,User_3,Terminated
2023-01-26 02:00:00,RDS,i-12345678,us-east-1,73.3,4184.17,Spot,Dept_A,User_3,Terminated
2023-01-26 04:00:00,EC2,bucket-12345,eu-central-1,21.89,2644.12,Spot,Dept_C,User_1,Stopped
2023-01-26 05:00:00,Lambda,bucket-12345,ap-southeast-1,63.19,2169.18,Spot,Dept_C,User_5,Terminated
2023-01-26 06:00:00,RDS,i-87654321,us-west-2,38.31,2378.85,Spot,Dept_B,User_1,Stopped
2023-01-26 07:00:00,EC2,bucket-12345,us-east-1,48.26,1427.5,Spot,Dept_C,User_4,Terminated
2023-01-26 10:00:00,RDS,i-12345678,us-east-1,65.28,2257.27,On-Demand,Dept_A,User_4,Running
2023-01-26 11:00:00,Lambda,vol-12345678,ap-southeast-1,65.71,626.74,Spot,Dept_B,User_5,Stopped
2023-01-26 13:00:00,DynamoDB,vol-12345678,us-west-2,63.85,668.51,On-Demand,Dept_C,User_1,Stopped
2023-01-26 14:00:00,DynamoDB,i-12345678,ap-southeast-1,6.57,546.05,On-Demand,Dept_D,User_3,Running
2023-01-26 16:00:00,RDS,i-87654321,us-east-1,98.93,3370.29,On-Demand,Dept_D,User_4,Running
2023-01-26 17:00:00,EC2,i-12345678,us-east-1,19.73,4618.83,On-Demand,Dept_D,User_2,Stopped
2023-01-26 20:00:00,DynamoDB,bucket-12345,us-east-1,58.7,2776.72,Reserved,Dept_C,User_3,Stopped
2023-01-26 23:00:00,EC2,vol-12345678,ap-southeast-1,36.23,1601.47,On-Demand,Dept_B,User_3,Terminated
2023-01-27 00:00:00,DynamoDB,bucket-12345,us-east-1,18.29,3290.03,On-Demand,Dept_D,User_4,Stopped
2023-01-27 01:00:00,DynamoDB,i-87654321,ap-southeast-1,96.09,4485.93,Spot,Dept_C,User_3,Terminated
2023-01-27 03:00:00,S3,i-87654321,eu-central-1,74.96,2310.27,Reserved,Dept_B,User_5,Stopped
2023-01-27 04:00:00,VPC,i-87654321,ap-southeast-1,43.65,4769.62,Spot,Dept_C,User_1,Terminated
2023-01-27 07:00:00,Lambda,i-87654321,us-east-1,26.05,4323.27,On-Demand,Dept_D,User_4,Stopped
2023-01-27 09:00:00,Lambda,vol-12345678,us-west-2,46.15,333.74,Reserved,Dept_C,User_3,Running
2023-01-27 15:00:00,S3,i-87654321,eu-central-1,24.03,1531.82,Spot,Dept_C,User_2,Running
2023-01-27 16:00:00,RDS,i-87654321,us-east-1,46.71,2323.77,On-Demand,Dept_D,User_1,Running
2023-01-27 18:00:00,DynamoDB,i-12345678,eu-central-1,55.86,2495.16,Spot,Dept_C,User_4,Terminated
2023-01-27 19:00:00,VPC,i-87654321,eu-central-1,26.57,1240.68,Reserved,Dept_A,User_4,Terminated
2023-01-27 20:00:00,VPC,bucket-12345,us-east-1,3.78,1372.22,Reserved,Dept_A,User_5,Terminated
2023-01-27 22:00:00,S3,i-12345678,us-west-2,12.91,4934.62,On-Demand,Dept_B,User_1,Terminated
2023-01-27 23:00:00,EC2,vol-12345678,us-west-2,36.87,2319.59,Reserved,Dept_B,User_2,Terminated
2023-01-28 05:00:00,DynamoDB,i-12345678,us-east-1,5.27,1013.14,On-Demand,Dept_C,User_1,Running
2023-01-28 06:00:00,DynamoDB,vol-12345678,ap-southeast-1,76.78,3274.6,Spot,Dept_C,User_5,Running
2023-01-28 08:00:00,Lambda,i-87654321,eu-central-1,88.98,2301.19,Reserved,Dept_A,User_2,Running
2023-01-28 09:00:00,DynamoDB,bucket-12345,ap-southeast-1,39.57,1350.11,Reserved,Dept_C,User_3,Running
2023-01-28 10:00:00,EC2,i-12345678,eu-central-1,71.79,4159.15,On-Demand,Dept_A,User_4,Stopped
2023-01-28 11:00:00,VPC,bucket-12345,ap-southeast-1,93.96,1376.95,Spot,Dept_A,User_1,Running
2023-01-28 12:00:00,RDS,i-12345678,eu-central-1,65.15,3295.29,Reserved,Dept_B,User_4,Stopped
2023-01-28 13:00:00,EC2,i-87654321,ap-southeast-1,41.41,1920.24,Spot,Dept_A,User_4,Terminated
2023-01-28 16:00:00,RDS,i-12345678,us-east-1,58.52,3247.57,On-Demand,Dept_D,User_3,Terminated
2023-01-28 17:00:00,RDS,vol-12345678,ap-southeast-1,14.77,1129.52,Spot,Dept_A,User_4,Stopped
2023-01-28 18:00:00,VPC,i-12345678,eu-central-1,69.88,2428.83,Spot,Dept_D,User_1,Terminated
2023-01-28 20:00:00,Lambda,i-12345678,eu-central-1,1.56,4818.05,On-Demand,Dept_B,User_4,Terminated
2023-01-28 21:00:00,DynamoDB,i-12345678,us-east-1,62.52,4911.11,On-Demand,Dept_A,User_1,Terminated
2023-01-28 22:00:00,RDS,bucket-12345,us-east-1,11.78,3767.58,On-Demand,Dept_A,User_5,Stopped
2023-01-29 00:00:00,Lambda,i-87654321,ap-southeast-1,86.61,568.2,Reserved,Dept_D,User_2,Running
2023-01-29 03:00:00,Lambda,bucket-12345,us-east-1,48.25,2077.55,On-Demand,Dept_A,User_3,Stopped
2023-01-29 05:00:00,Lambda,vol-12345678,us-east-1,49.14,4769.25,Spot,Dept_D,User_1,Stopped
2023-01-29 07:00:00,DynamoDB,i-87654321,ap-southeast-1,34.91,2985.84,On-Demand,Dept_D,User_3,Running
2023-01-29 08:00:00,S3,vol-12345678,us-west-2,71.82,4987.19,On-Demand,Dept_A,User_1,Stopped
2023-01-29 09:00:00,RDS,i-87654321,us-east-1,21.82,3062.32,Reserved,Dept_B,User_2,Running
2023-01-29 10:00:00,VPC,i-87654321,us-west-2,26.48,3230.98,Spot,Dept_B,User_3,Running
2023-01-29 14:00:00,DynamoDB,vol-12345678,us-west-2,1.85,4801.58,Spot,Dept_B,User_5,Terminated
2023-01-29 15:00:00,EC2,i-12345678,ap-southeast-1,72.03,1105.92,On-Demand,Dept_A,User_5,Running
2023-01-29 19:00:00,RDS,i-12345678,us-west-2,68.77,1528.42,Reserved,Dept_C,User_4,Terminated
2023-01-29 20:00:00,VPC,vol-12345678,us-west-2,59.68,3026.28,Reserved,Dept_A,User_4,Stopped
2023-01-29 21:00:00,EC2,vol-12345678,us-east-1,36.68,4028.14,Spot,Dept_A,User_4,Running
2023-01-29 23:00:00,EC2,vol-12345678,us-west-2,56.84,339.77,Reserved,Dept_A,User_2,Terminated
2023-01-30 00:00:00,EC2,i-12345678,ap-southeast-1,49.38,1390.25,Spot,Dept_C,User_4,Stopped
2023-01-30 01:00:00,EC2,vol-12345678,eu-central-1,64.22,1275.44,Reserved,Dept_A,User_5,Stopped
2023-01-30 03:00:00,DynamoDB,i-12345678,us-east-1,54.12,2121.96,On-Demand,Dept_D,User_1,Stopped
2023-01-30 04:00:00,VPC,i-12345678,us-east-1,45.08,1946.16,Reserved,Dept_D,User_2,Running
2023-01-30 05:00:00,S3,vol-12345678,eu-central-1,46.16,4760.76,On-Demand,Dept_A,User_5,Stopped
2023-01-30 06:00:00,RDS,vol-12345678,us-west-2,46.99,2185.93,On-Demand,Dept_D,User_5,Running
2023-01-30 10:00:00,DynamoDB,vol-12345678,us-east-1,71.68,2915.03,Spot,Dept_C,User_5,Terminated
2023-01-30 12:00:00,DynamoDB,vol-12345678,us-west-2,74.42,3121.09,Spot,Dept_D,User_2,Stopped
2023-01-30 13:00:00,Lambda,i-12345678,us-west-2,48.67,4373.86,On-Demand,Dept_D,User_2,Stopped
2023-01-30 14:00:00,RDS,vol-12345678,ap-southeast-1,31.84,1514.18,On-Demand,Dept_D,User_5,Running
2023-01-30 15:00:00,DynamoDB,bucket-12345,us-east-1,14.06,660.55,Reserved,Dept_B,User_4,Terminated
2023-01-30 19:00:00,RDS,vol-12345678,eu-central-1,3.11,3686.69,On-Demand,Dept_C,User_4,Running
2023-01-30 20:00:00,EC2,i-12345678,us-east-1,73.29,1633.89,Spot,Dept_A,User_2,Terminated
2023-01-30 21:00:00,S3,i-87654321,us-west-2,24.94,2526.06,Spot,Dept_B,User_3,Running
2023-01-30 22:00:00,EC2,i-12345678,us-west-2,36.94,4474.69,Spot,Dept_B,User_4,Stopped
2023-01-31 00:00:00,VPC,i-87654321,us-west-2,11.55,3746.91,Reserved,Dept_B,User_1,Running
2023-01-31 01:00:00,EC2,i-87654321,us-west-2,83.58,3813.82,On-Demand,Dept_A,User_1,Stopped
2023-01-31 04:00:00,VPC,vol-12345678,us-east-1,11.87,1698.26,Reserved,Dept_B,User_4,Terminated
2023-01-31 06:00:00,EC2,bucket-12345,us-east-1,33.62,2109.71,Spot,Dept_C,User_5,Stopped
2023-01-31 08:00:00,RDS,i-12345678,eu-central-1,26.84,579.3,On-Demand,Dept_B,User_2,Terminated
2023-01-31 10:00:00,VPC,vol-12345678,us-east-1,59.54,3379.6,Reserved,Dept_D,User_3,Stopped
2023-01-31 11:00:00,RDS,vol-12345678,us-west-2,14.61,4258.12,Spot,Dept_D,User_2,Terminated
2023-01-31 12:00:00,RDS,bucket-12345,us-west-2,75.7,3214.67,On-Demand,Dept_D,User_1,Stopped
2023-01-31 15:00:00,RDS,i-87654321,ap-southeast-1,19.07,4779.21,Spot,Dept_B,User_4,Stopped
2023-01-31 17:00:00,S3,i-12345678,us-west-2,33.37,3051.01,Reserved,Dept_C,User_2,Running
2023-01-31 19:00:00,RDS,vol-12345678,eu-central-1,3.96,1421.1,Reserved,Dept_C,User_5,Running
2023-01-31 20:00:00,S3,vol-12345678,us-east-1,49.57,929.49,Reserved,Dept_C,User_5,Running
2023-01-31 21:00:00,RDS,i-12345678,us-east-1,14.95,2768.81,Spot,Dept_C,User_1,Stopped
2023-02-01 02:00:00,Lambda,vol-12345678,us-west-2,22.07,3747.25,Reserved,Dept_D,User_2,Running
2023-02-01 03:00:00,VPC,vol-12345678,ap-southeast-1,59.55,4329.85,Reserved,Dept_D,User_4,Terminated
2023-02-01 04:00:00,EC2,bucket-12345,us-west-2,97.67,2082.25,Reserved,Dept_C,User_2,Terminated
2023-02-01 05:00:00,EC2,i-87654321,ap-southeast-1,44.97,4326.85,On-Demand,Dept_D,User_1,Stopped
2023-02-01 06:00:00,EC2,bucket-12345,eu-central-1,68.75,3229.48,Reserved,Dept_D,User_5,Terminated
2023-02-01 08:00:00,RDS,bucket-12345,us-west-2,49.89,194.04,Reserved,Dept_D,User_1,Stopped
2023-02-01 09:00:00,DynamoDB,bucket-12345,eu-central-1,6.56,1220.55,Reserved,Dept_B,User_1,Running
2023-02-01 11:00:00,DynamoDB,bucket-12345,eu-central-1,88.32,4187.92,Spot,Dept_B,User_2,Terminated
2023-02-01 12:00:00,DynamoDB,i-12345678,us-east-1,41.08,3706.35,Spot,Dept_B,User_5,Terminated
2023-02-01 14:00:00,Lambda,bucket-12345,ap-southeast-1,52.87,2796.09,On-Demand,Dept_A,User_4,Terminated
2023-02-01 16:00:00,VPC,i-87654321,ap-southeast-1,38.84,1376.78,On-Demand,Dept_B,User_1,Terminated
2023-02-01 17:00:00,S3,i-12345678,eu-central-1,55.59,3398.05,Spot,Dept_D,User_1,Terminated
2023-02-01 20:00:00,EC2,vol-12345678,us-west-2,44.75,2682.25,On-Demand,Dept_D,User_2,Stopped
2023-02-01 21:00:00,S3,bucket-12345,ap-southeast-1,98.51,3245.2,Spot,Dept_B,User_5,Terminated
2023-02-01 22:00:00,S3,i-87654321,eu-central-1,35.21,1015.64,Reserved,Dept_D,User_2,Running
2023-02-02 00:00:00,S3,i-87654321,ap-southeast-1,13.83,4192.14,Reserved,Dept_A,User_3,Running
2023-02-02 03:00:00,DynamoDB,i-12345678,ap-southeast-1,73.1,1564.63,Reserved,Dept_A,User_3,Stopped
2023-02-02 05:00:00,VPC,bucket-12345,us-west-2,50.51,3385.97,Spot,Dept_A,User_2,Stopped
2023-02-02 06:00:00,EC2,i-12345678,eu-central-1,13.66,1601.98,Spot,Dept_C,User_3,Terminated
2023-02-02 07:00:00,S3,bucket-12345,us-west-2,70.75,4201.54,On-Demand,Dept_D,User_4,Stopped
2023-02-02 08:00:00,EC2,i-12345678,ap-southeast-1,7.13,1859.26,On-Demand,Dept_C,User_3,Terminated
2023-02-02 09:00:00,Lambda,i-12345678,us-east-1,75.73,214.66,Reserved,Dept_A,User_3,Stopped
2023-02-02 10:00:00,DynamoDB,vol-12345678,eu-central-1,54.73,3970.08,On-Demand,Dept_D,User_4,Terminated
2023-02-02 11:00:00,S3,bucket-12345,ap-southeast-1,27.96,3221.29,Reserved,Dept_D,User_5,Running
2023-02-02 12:00:00,EC2,i-12345678,eu-central-1,86.27,4009.88,Spot,Dept_B,User_4,Stopped
2023-02-02 14:00:00,Lambda,i-87654321,us-west-2,25.51,88.64,Spot,Dept_D,User_4,Running
2023-02-02 15:00:00,Lambda,i-87654321,eu-central-1,80.64,369.23,On-Demand,Dept_D,User_5,Terminated
2023-02-02 16:00:00,EC2,vol-12345678,us-west-2,75.04,559.45,Spot,Dept_B,User_5,Stopped
2023-02-02 18:00:00,EC2,vol-12345678,eu-central-1,95.73,1507.52,On-Demand,Dept_A,User_1,Stopped
2023-02-02 19:00:00,S3,bucket-12345,ap-southeast-1,48.71,4989.49,Reserved,Dept_D,User_3,Running
2023-02-02 21:00:00,Lambda,i-12345678,ap-southeast-1,82.41,3005.97,On-Demand,Dept_A,User_5,Running
2023-02-03 00:00:00,VPC,i-12345678,us-west-2,31.93,828.5,On-Demand,Dept_C,User_3,Stopped
2023-02-03 01:00:00,RDS,i-12345678,us-east-1,78.1,3686.5,Spot,Dept_A,User_3,Stopped
2023-02-03 02:00:00,EC2,vol-12345678,eu-central-1,68.65,1390.78,Reserved,Dept_A,User_1,Stopped
2023-02-03 06:00:00,Lambda,i-12345678,eu-central-1,0.75,4723.84,Reserved,Dept_D,User_2,Running
